transaction_id,member_id,transaction_date,store_code,product_category,quantity,amount,payment_method
T0000018750,M0000021,2021-04-30,S048,DAILY,1,2110,CREDIT
T0000018751,M0000058,2021-04-30,S046,ELECTRONICS,2,66951,DEBIT
T0000018752,M0000097,2021-04-30,S031,HOME,3,28161,CREDIT
T0000018753,M0000156,2021-04-30,S008,FOOD,5,1625,DEBIT
T0000018754,M0000185,2021-04-30,S034,HOME,1,54607,DEBIT
T0000018755,M0000203,2021-04-30,S033,APPAREL,1,19421,CREDIT
T0000018756,M0000037,2021-05-01,S033,FOOD,4,3120,EMONEY
T0000018757,M0000053,2021-05-01,S045,BOOKS,2,3552,DEBIT
T0000018758,M0000056,2021-05-01,S010,DAILY,3,1111,CASH
T0000018759,M0000070,2021-05-01,S013,DAILY,3,975,CREDIT
T0000018760,M0000116,2021-05-01,S030,FOOD,2,2211,EMONEY
T0000018761,M0000157,2021-05-01,S013,HOME,1,12006,EMONEY
T0000018762,M0000173,2021-05-01,S004,APPAREL,3,7869,CASH
T0000018763,M0000221,2021-05-01,S040,APPAREL,1,1344,EMONEY
T0000018764,M0000235,2021-05-01,S002,FOOD,2,11886,CREDIT
T0000018765,M0000250,2021-05-01,S006,DAILY,1,12338,POINT
T0000018766,M0000021,2021-05-02,S042,HOME,1,43765,CASH
T0000018767,M0000029,2021-05-02,S042,APPAREL,3,15547,POINT
T0000018768,M0000097,2021-05-02,S007,DAILY,3,3524,CASH
T0000018769,M0000108,2021-05-02,S020,ELECTRONICS,1,20030,CASH
T0000018770,M0000134,2021-05-02,S039,APPAREL,2,4473,CREDIT
T0000018771,M0000165,2021-05-02,S029,FOOD,3,3937,POINT
T0000018772,M0000174,2021-05-02,S016,APPAREL,1,16432,CREDIT
T0000018773,M0000246,2021-05-02,S004,DAILY,3,6385,DEBIT
T0000018774,M0000257,2021-05-02,S047,APPAREL,2,21196,CREDIT
T0000018775,M0000038,2021-05-03,S020,FOOD,3,132,CREDIT
T0000018776,M0000112,2021-05-03,S029,FOOD,4,432,DEBIT
T0000018777,M0000120,2021-05-03,S038,APPAREL,3,10730,CREDIT
T0000018778,M0000129,2021-05-03,S049,APPAREL,2,3775,EMONEY
T0000018779,M0000165,2021-05-03,S038,HOME,1,14915,EMONEY
T0000018780,M0000169,2021-05-03,S016,FOOD,6,56953,CREDIT
T0000018781,M0000175,2021-05-03,S023,HOME,2,11262,CREDIT
T0000018782,M0000198,2021-05-03,S049,HOME,3,17304,CREDIT
T0000018783,M0000275,2021-05-03,S048,ELECTRONICS,1,35671,CREDIT
T0000018784,M0000275,2021-05-03,S007,FOOD,4,6607,CREDIT
T0000018785,M0000293,2021-05-03,S038,HOME,1,24208,CASH
T0000018786,M0000298,2021-05-03,S002,APPAREL,2,17519,CREDIT
T0000018787,M0000038,2021-05-04,S028,APPAREL,2,9838,EMONEY
T0000018788,M0000058,2021-05-04,S034,APPAREL,3,31344,DEBIT
T0000018789,M0000067,2021-05-04,S032,APPAREL,1,4371,CREDIT
T0000018790,M0000072,2021-05-04,S033,HOME,2,25576,EMONEY
T0000018791,M0000098,2021-05-04,S050,DAILY,1,12668,DEBIT
T0000018792,M0000102,2021-05-04,S048,FOOD,4,2990,EMONEY
T0000018793,M0000136,2021-05-04,S007,BOOKS,4,5764,CREDIT
T0000018794,M0000155,2021-05-04,S024,DAILY,3,6408,EMONEY
T0000018795,M0000169,2021-05-04,S039,DAILY,2,19381,DEBIT
T0000018796,M0000255,2021-05-04,S006,DAILY,2,5652,EMONEY
T0000018797,M0000019,2021-05-05,S012,APPAREL,2,2692,CREDIT
T0000018798,M0000029,2021-05-05,S013,FOOD,2,3426,DEBIT
T0000018799,M0000070,2021-05-05,S047,FOOD,6,1440,CREDIT
T0000018800,M0000072,2021-05-05,S031,FOOD,5,1592,DEBIT
T0000018801,M0000079,2021-05-05,S016,HOME,2,39822,CREDIT
T0000018802,M0000094,2021-05-05,S044,FOOD,4,8193,CREDIT
T0000018803,M0000108,2021-05-05,S001,FOOD,2,13171,EMONEY
T0000018804,M0000118,2021-05-05,S048,FOOD,4,5659,DEBIT
T0000018805,M0000148,2021-05-05,S035,APPAREL,3,4366,DEBIT
T0000018806,M0000150,2021-05-05,S002,ELECTRONICS,1,83358,CREDIT
T0000018807,M0000250,2021-05-05,S014,FOOD,2,13412,CREDIT
T0000018808,M0000262,2021-05-05,S004,DAILY,5,1625,EMONEY
T0000018809,M0000262,2021-05-05,S046,BOOKS,3,8510,POINT
T0000018810,M0000275,2021-05-05,S007,FOOD,3,4872,CREDIT
T0000018811,M0000128,2021-05-06,S010,BOOKS,6,8348,CREDIT
T0000018812,M0000158,2021-05-06,S023,FOOD,2,1749,CREDIT
T0000018813,M0000246,2021-05-06,S037,FOOD,4,1434,CASH
T0000018814,M0000257,2021-05-06,S012,HOME,2,50082,CREDIT
T0000018815,M0000272,2021-05-06,S012,FOOD,5,3804,CREDIT
T0000018816,M0000014,2021-05-07,S045,ELECTRONICS,1,193266,CREDIT
T0000018817,M0000038,2021-05-07,S006,ELECTRONICS,1,32077,EMONEY
T0000018818,M0000062,2021-05-07,S012,FOOD,3,3529,DEBIT
T0000018819,M0000120,2021-05-07,S011,FOOD,2,15108,DEBIT
T0000018820,M0000150,2021-05-07,S029,HOME,4,39390,CREDIT
T0000018821,M0000200,2021-05-07,S032,FOOD,3,1740,CREDIT
T0000018822,M0000204,2021-05-07,S042,FOOD,2,4262,DEBIT
T0000018823,M0000237,2021-05-07,S017,DAILY,3,7516,EMONEY
T0000018824,M0000006,2021-05-08,S048,FOOD,4,7193,EMONEY
T0000018825,M0000048,2021-05-08,S028,HOME,2,67032,DEBIT
T0000018826,M0000094,2021-05-08,S002,DAILY,2,4037,POINT
T0000018827,M0000129,2021-05-08,S005,DAILY,2,5230,CREDIT
T0000018828,M0000169,2021-05-08,S040,APPAREL,2,44282,DEBIT
T0000018829,M0000182,2021-05-08,S019,HOME,5,648,EMONEY
T0000018830,M0000184,2021-05-08,S029,FOOD,6,9563,CREDIT
T0000018831,M0000229,2021-05-08,S036,HOME,2,13296,EMONEY
T0000018832,M0000245,2021-05-08,S027,DAILY,6,5012,CASH
T0000018833,M0000259,2021-05-08,S034,APPAREL,4,8917,CASH
T0000018834,M0000285,2021-05-08,S012,HOME,4,17473,CREDIT
T0000018835,M0000024,2021-05-09,S003,APPAREL,2,44532,EMONEY
T0000018836,M0000049,2021-05-09,S007,HOME,2,9426,DEBIT
T0000018837,M0000072,2021-05-09,S044,BOOKS,6,24183,CREDIT
T0000018838,M0000080,2021-05-09,S006,ELECTRONICS,1,27414,CREDIT
T0000018839,M0000174,2021-05-09,S021,FOOD,3,3242,CREDIT
T0000018840,M0000174,2021-05-09,S032,HOME,2,3320,CASH
T0000018841,M0000204,2021-05-09,S029,FOOD,3,2871,CREDIT
T0000018842,M0000257,2021-05-09,S004,FOOD,4,6357,CREDIT
T0000018843,M0000021,2021-05-10,S039,APPAREL,3,9516,EMONEY
T0000018844,M0000056,2021-05-10,S002,HOME,2,12228,EMONEY
T0000018845,M0000057,2021-05-10,S013,FOOD,4,3474,CREDIT
T0000018846,M0000073,2021-05-10,S032,FOOD,2,3456,CASH
T0000018847,M0000079,2021-05-10,S007,APPAREL,3,30277,EMONEY
T0000018848,M0000093,2021-05-10,S009,DAILY,4,279,CASH
T0000018849,M0000118,2021-05-10,S006,APPAREL,2,9628,DEBIT
T0000018850,M0000165,2021-05-10,S045,DAILY,3,7691,CREDIT
T0000018851,M0000174,2021-05-10,S015,FOOD,4,5235,CREDIT
T0000018852,M0000180,2021-05-10,S045,DAILY,2,8462,CREDIT
T0000018853,M0000197,2021-05-10,S029,APPAREL,2,27745,DEBIT
T0000018854,M0000206,2021-05-10,S027,ELECTRONICS,1,53684,DEBIT
T0000018855,M0000231,2021-05-10,S004,DAILY,5,4398,CREDIT
T0000018856,M0000233,2021-05-10,S046,BOOKS,5,4654,CASH
T0000018857,M0000233,2021-05-10,S038,FOOD,6,3713,CREDIT
T0000018858,M0000238,2021-05-10,S031,APPAREL,2,29898,CASH
T0000018859,M0000246,2021-05-10,S046,DAILY,1,9200,EMONEY
T0000018860,M0000257,2021-05-10,S045,HOME,1,57290,CREDIT
T0000018861,M0000024,2021-05-11,S021,FOOD,4,7599,CASH
T0000018862,M0000062,2021-05-11,S037,BOOKS,5,9488,CASH
T0000018863,M0000128,2021-05-11,S036,ELECTRONICS,1,40530,CREDIT
T0000018864,M0000150,2021-05-11,S036,HOME,2,15234,CREDIT
T0000018865,M0000227,2021-05-11,S049,FOOD,5,10047,CREDIT
T0000018866,M0000231,2021-05-11,S044,FOOD,4,5251,POINT
T0000018867,M0000237,2021-05-11,S028,BOOKS,4,30332,CREDIT
T0000018868,M0000259,2021-05-11,S009,FOOD,4,6660,DEBIT
T0000018869,M0000266,2021-05-11,S033,HOME,1,5605,CREDIT
T0000018870,M0000293,2021-05-11,S015,FOOD,2,1426,CREDIT
T0000018871,M0000004,2021-05-12,S002,APPAREL,4,1467,EMONEY
T0000018872,M0000174,2021-05-12,S035,FOOD,5,5044,POINT
T0000018873,M0000191,2021-05-12,S039,FOOD,1,10456,EMONEY
T0000018874,M0000203,2021-05-12,S021,DAILY,1,4022,CREDIT
T0000018875,M0000083,2021-05-13,S018,FOOD,3,1346,EMONEY
T0000018876,M0000224,2021-05-13,S034,APPAREL,1,2851,CREDIT
T0000018877,M0000238,2021-05-13,S028,FOOD,5,4624,CREDIT
T0000018878,M0000270,2021-05-13,S044,APPAREL,1,5093,EMONEY
T0000018879,M0000006,2021-05-14,S005,BOOKS,1,3998,CREDIT
T0000018880,M0000035,2021-05-14,S034,DAILY,3,333,EMONEY
T0000018881,M0000053,2021-05-14,S037,HOME,2,13486,EMONEY
T0000018882,M0000094,2021-05-14,S045,APPAREL,2,11807,EMONEY
T0000018883,M0000134,2021-05-14,S019,FOOD,2,1057,CREDIT
T0000018884,M0000154,2021-05-14,S018,APPAREL,2,5760,POINT
T0000018885,M0000021,2021-05-15,S001,FOOD,3,8796,CREDIT
T0000018886,M0000049,2021-05-15,S027,FOOD,5,25426,CASH
T0000018887,M0000257,2021-05-15,S002,APPAREL,2,56308,CREDIT
T0000018888,M0000009,2021-05-16,S050,FOOD,5,9476,CREDIT
T0000018889,M0000068,2021-05-16,S025,BOOKS,3,746,CREDIT
T0000018890,M0000176,2021-05-16,S039,DAILY,1,244,EMONEY
T0000018891,M0000184,2021-05-16,S042,APPAREL,4,6213,EMONEY
T0000018892,M0000238,2021-05-16,S004,HOME,2,6497,CREDIT
T0000018893,M0000246,2021-05-16,S016,DAILY,5,5228,CREDIT
T0000018894,M0000288,2021-05-16,S013,DAILY,6,6002,CREDIT
T0000018895,M0000118,2021-05-17,S018,APPAREL,1,12704,CREDIT
T0000018896,M0000183,2021-05-17,S047,APPAREL,2,3930,CREDIT
T0000018897,M0000187,2021-05-17,S014,FOOD,2,3132,EMONEY
T0000018898,M0000200,2021-05-17,S005,APPAREL,2,8626,DEBIT
T0000018899,M0000227,2021-05-17,S039,DAILY,5,1992,CREDIT
T0000018900,M0000248,2021-05-17,S010,HOME,3,51309,CREDIT
T0000018901,M0000009,2021-05-18,S023,FOOD,6,3363,CREDIT
T0000018902,M0000028,2021-05-18,S023,DAILY,1,2281,POINT
T0000018903,M0000038,2021-05-18,S046,BOOKS,2,9829,CREDIT
T0000018904,M0000079,2021-05-18,S042,FOOD,1,17973,POINT
T0000018905,M0000094,2021-05-18,S050,DAILY,5,3086,CREDIT
T0000018906,M0000117,2021-05-18,S001,HOME,2,3678,CREDIT
T0000018907,M0000181,2021-05-18,S025,FOOD,1,6062,CREDIT
T0000018908,M0000181,2021-05-18,S033,FOOD,2,2986,CREDIT
T0000018909,M0000191,2021-05-18,S027,FOOD,4,8653,CREDIT
T0000018910,M0000269,2021-05-18,S035,APPAREL,2,8825,EMONEY
T0000018911,M0000270,2021-05-18,S027,BOOKS,4,2401,CREDIT
T0000018912,M0000024,2021-05-19,S034,FOOD,4,2701,POINT
T0000018913,M0000024,2021-05-19,S008,FOOD,1,4071,CREDIT
T0000018914,M0000027,2021-05-19,S019,APPAREL,2,15930,EMONEY
T0000018915,M0000073,2021-05-19,S032,FOOD,2,1579,EMONEY
T0000018916,M0000075,2021-05-19,S043,BOOKS,1,3988,EMONEY
T0000018917,M0000122,2021-05-19,S042,ELECTRONICS,1,34978,CASH
T0000018918,M0000134,2021-05-19,S046,APPAREL,1,10908,DEBIT
T0000018919,M0000134,2021-05-19,S048,FOOD,3,8205,CREDIT
T0000018920,M0000183,2021-05-19,S048,FOOD,2,878,DEBIT
T0000018921,M0000240,2021-05-19,S033,FOOD,4,3071,POINT
T0000018922,M0000251,2021-05-19,S035,FOOD,5,2334,CREDIT
T0000018923,M0000257,2021-05-19,S049,BOOKS,2,4689,CREDIT
T0000018924,M0000262,2021-05-19,S034,FOOD,3,3602,POINT
T0000018925,M0000071,2021-05-20,S012,FOOD,2,12814,EMONEY
T0000018926,M0000075,2021-05-20,S036,FOOD,6,3709,DEBIT
T0000018927,M0000200,2021-05-20,S001,APPAREL,2,17492,CREDIT
T0000018928,M0000238,2021-05-20,S032,BOOKS,4,27633,EMONEY
T0000018929,M0000245,2021-05-20,S002,FOOD,4,4702,CREDIT
T0000018930,M0000261,2021-05-20,S005,HOME,2,37416,CREDIT
T0000018931,M0000293,2021-05-20,S041,FOOD,2,8912,EMONEY
T0000018932,M0000034,2021-05-21,S008,HOME,2,6760,CASH
T0000018933,M0000056,2021-05-21,S039,FOOD,6,1518,CREDIT
T0000018934,M0000058,2021-05-21,S008,FOOD,4,14179,EMONEY
T0000018935,M0000217,2021-05-21,S028,DAILY,2,1223,DEBIT
T0000018936,M0000223,2021-05-21,S003,BOOKS,1,39352,CREDIT
T0000018937,M0000227,2021-05-21,S020,BOOKS,4,956,CASH
T0000018938,M0000250,2021-05-21,S035,APPAREL,1,4941,EMONEY
T0000018939,M0000250,2021-05-21,S031,DAILY,3,13676,DEBIT
T0000018940,M0000275,2021-05-21,S038,APPAREL,3,5881,DEBIT
T0000018941,M0000034,2021-05-22,S034,DAILY,4,2330,EMONEY
T0000018942,M0000038,2021-05-22,S005,DAILY,4,2639,EMONEY
T0000018943,M0000056,2021-05-22,S019,FOOD,3,1302,CREDIT
T0000018944,M0000056,2021-05-22,S012,BOOKS,4,250,EMONEY
T0000018945,M0000068,2021-05-22,S027,APPAREL,3,16826,DEBIT
T0000018946,M0000075,2021-05-22,S025,DAILY,2,266,CREDIT
T0000018947,M0000075,2021-05-22,S048,FOOD,2,2543,EMONEY
T0000018948,M0000102,2021-05-22,S029,FOOD,4,19029,POINT
T0000018949,M0000123,2021-05-22,S015,DAILY,3,2162,CREDIT
T0000018950,M0000150,2021-05-22,S017,BOOKS,4,17954,CASH
T0000018951,M0000162,2021-05-22,S040,FOOD,5,172,CREDIT
T0000018952,M0000183,2021-05-22,S037,APPAREL,1,2393,CASH
T0000018953,M0000217,2021-05-22,S011,ELECTRONICS,1,9914,EMONEY
T0000018954,M0000227,2021-05-22,S037,APPAREL,3,52493,DEBIT
T0000018955,M0000227,2021-05-22,S007,DAILY,2,11324,CASH
T0000018956,M0000233,2021-05-22,S019,HOME,1,3961,CREDIT
T0000018957,M0000236,2021-05-22,S001,DAILY,4,2130,CREDIT
T0000018958,M0000241,2021-05-22,S034,HOME,2,9780,CASH
T0000018959,M0000250,2021-05-22,S006,ELECTRONICS,1,21438,CREDIT
T0000018960,M0000257,2021-05-22,S021,FOOD,2,6223,DEBIT
T0000018961,M0000005,2021-05-23,S010,FOOD,6,2271,CREDIT
T0000018962,M0000031,2021-05-23,S012,FOOD,5,5428,DEBIT
T0000018963,M0000096,2021-05-23,S041,FOOD,2,5235,CREDIT
T0000018964,M0000119,2021-05-23,S045,DAILY,2,911,CREDIT
T0000018965,M0000129,2021-05-23,S033,ELECTRONICS,2,66065,CREDIT
T0000018966,M0000150,2021-05-23,S020,FOOD,5,4230,CASH
T0000018967,M0000169,2021-05-23,S041,DAILY,2,64205,DEBIT
T0000018968,M0000187,2021-05-23,S039,BOOKS,4,3799,CREDIT
T0000018969,M0000227,2021-05-23,S012,APPAREL,2,10913,CASH
T0000018970,M0000299,2021-05-23,S014,ELECTRONICS,1,25493,DEBIT
T0000018971,M0000063,2021-05-24,S007,FOOD,3,29515,CASH
T0000018972,M0000257,2021-05-24,S001,APPAREL,2,18573,EMONEY
T0000018973,M0000275,2021-05-24,S017,APPAREL,2,16992,EMONEY
T0000018974,M0000280,2021-05-24,S050,APPAREL,1,23889,DEBIT
T0000018975,M0000031,2021-05-25,S044,APPAREL,2,7159,DEBIT
T0000018976,M0000062,2021-05-25,S005,APPAREL,1,21663,CREDIT
T0000018977,M0000083,2021-05-25,S003,FOOD,4,4903,CREDIT
T0000018978,M0000094,2021-05-25,S034,FOOD,2,4520,EMONEY
T0000018979,M0000116,2021-05-25,S011,APPAREL,1,12258,DEBIT
T0000018980,M0000125,2021-05-25,S023,ELECTRONICS,1,2103,DEBIT
T0000018981,M0000150,2021-05-25,S047,FOOD,2,3387,POINT
T0000018982,M0000174,2021-05-25,S007,DAILY,3,3602,CREDIT
T0000018983,M0000227,2021-05-25,S020,DAILY,2,8785,DEBIT
T0000018984,M0000238,2021-05-25,S011,DAILY,3,1553,CREDIT
T0000018985,M0000272,2021-05-25,S047,APPAREL,3,2444,CASH
T0000018986,M0000024,2021-05-26,S016,APPAREL,2,39524,CASH
T0000018987,M0000053,2021-05-26,S030,APPAREL,1,2976,CREDIT
T0000018988,M0000068,2021-05-26,S007,APPAREL,1,6091,EMONEY
T0000018989,M0000078,2021-05-26,S026,DAILY,3,3538,CREDIT
T0000018990,M0000112,2021-05-26,S046,FOOD,3,4134,EMONEY
T0000018991,M0000123,2021-05-26,S003,APPAREL,2,8858,CREDIT
T0000018992,M0000197,2021-05-26,S020,APPAREL,1,27690,EMONEY
T0000018993,M0000213,2021-05-26,S038,DAILY,1,2456,EMONEY
T0000018994,M0000250,2021-05-26,S049,HOME,2,48746,EMONEY
T0000018995,M0000259,2021-05-26,S028,APPAREL,1,19001,CREDIT
T0000018996,M0000272,2021-05-26,S001,APPAREL,1,7353,CREDIT
T0000018997,M0000295,2021-05-26,S038,APPAREL,2,16393,EMONEY
T0000018998,M0000031,2021-05-27,S029,ELECTRONICS,1,33049,CASH
T0000018999,M0000056,2021-05-27,S035,FOOD,5,1503,CASH
T0000019000,M0000083,2021-05-27,S016,FOOD,2,4573,CASH
T0000019001,M0000087,2021-05-27,S029,FOOD,3,7337,EMONEY
T0000019002,M0000213,2021-05-27,S038,FOOD,4,5235,CREDIT
T0000019003,M0000235,2021-05-27,S016,APPAREL,3,12934,EMONEY
T0000019004,M0000246,2021-05-27,S033,DAILY,4,6808,CREDIT
T0000019005,M0000248,2021-05-27,S003,FOOD,5,12721,CREDIT
T0000019006,M0000266,2021-05-27,S010,HOME,2,4857,CREDIT
T0000019007,M0000297,2021-05-27,S035,ELECTRONICS,1,22296,EMONEY
T0000019008,M0000053,2021-05-28,S010,APPAREL,1,4885,CREDIT
T0000019009,M0000062,2021-05-28,S012,DAILY,4,13853,CREDIT
T0000019010,M0000069,2021-05-28,S003,APPAREL,2,1548,DEBIT
T0000019011,M0000096,2021-05-28,S029,FOOD,5,4124,CREDIT
T0000019012,M0000096,2021-05-28,S039,APPAREL,2,5277,EMONEY
T0000019013,M0000096,2021-05-28,S048,FOOD,6,4948,DEBIT
T0000019014,M0000097,2021-05-28,S049,ELECTRONICS,1,34633,CREDIT
T0000019015,M0000169,2021-05-28,S026,DAILY,1,61825,CREDIT
T0000019016,M0000225,2021-05-28,S011,BOOKS,3,4673,DEBIT
T0000019017,M0000227,2021-05-28,S025,ELECTRONICS,1,125169,CREDIT
T0000019018,M0000250,2021-05-28,S016,FOOD,4,6080,CREDIT
T0000019019,M0000297,2021-05-28,S026,FOOD,3,8665,CREDIT
T0000019020,M0000093,2021-05-29,S040,FOOD,3,1232,CREDIT
T0000019021,M0000097,2021-05-29,S019,FOOD,3,1839,EMONEY
T0000019022,M0000106,2021-05-29,S030,ELECTRONICS,1,31852,CREDIT
T0000019023,M0000106,2021-05-29,S047,BOOKS,4,5059,CASH
T0000019024,M0000111,2021-05-29,S025,BOOKS,3,6513,EMONEY
T0000019025,M0000118,2021-05-29,S034,HOME,2,11718,DEBIT
T0000019026,M0000155,2021-05-29,S008,FOOD,2,10257,EMONEY
T0000019027,M0000155,2021-05-29,S022,DAILY,2,2803,EMONEY
T0000019028,M0000175,2021-05-29,S049,DAILY,5,2065,CASH
T0000019029,M0000224,2021-05-29,S001,FOOD,2,2043,DEBIT
T0000019030,M0000293,2021-05-29,S023,APPAREL,3,10975,CASH
T0000019031,M0000049,2021-05-30,S028,DAILY,2,6660,DEBIT
T0000019032,M0000049,2021-05-30,S040,APPAREL,1,26047,CREDIT
T0000019033,M0000073,2021-05-30,S013,HOME,1,2186,CREDIT
T0000019034,M0000094,2021-05-30,S004,APPAREL,3,24847,CREDIT
T0000019035,M0000120,2021-05-30,S037,APPAREL,3,8086,CREDIT
T0000019036,M0000123,2021-05-30,S047,FOOD,5,6426,EMONEY
T0000019037,M0000184,2021-05-30,S041,HOME,2,19253,CREDIT
T0000019038,M0000230,2021-05-30,S039,DAILY,3,1773,CREDIT
T0000019039,M0000238,2021-05-30,S042,HOME,1,3287,CREDIT
T0000019040,M0000246,2021-05-30,S012,APPAREL,2,16831,CREDIT
T0000019041,M0000259,2021-05-30,S044,FOOD,5,4101,DEBIT
T0000019042,M0000261,2021-05-30,S030,APPAREL,3,57201,DEBIT
T0000019043,M0000288,2021-05-30,S016,HOME,2,34414,EMONEY
T0000019044,M0000031,2021-05-31,S038,HOME,1,12389,CREDIT
T0000019045,M0000034,2021-05-31,S038,FOOD,3,592,EMONEY
T0000019046,M0000069,2021-05-31,S009,FOOD,3,1045,EMONEY
T0000019047,M0000150,2021-05-31,S044,FOOD,4,10949,CREDIT
T0000019048,M0000174,2021-05-31,S002,HOME,2,8095,CASH
T0000019049,M0000201,2021-05-31,S037,BOOKS,2,9710,EMONEY
T0000019050,M0000202,2021-05-31,S044,DAILY,2,1817,CASH
T0000019051,M0000208,2021-05-31,S037,HOME,6,28598,CREDIT
T0000019052,M0000245,2021-05-31,S027,FOOD,2,8749,CASH
T0000019053,M0000247,2021-05-31,S002,BOOKS,4,5090,POINT
T0000019054,M0000270,2021-05-31,S023,FOOD,4,5108,CASH
T0000019055,M0000293,2021-05-31,S012,DAILY,3,14056,DEBIT
T0000019056,M0000087,2021-06-01,S037,APPAREL,3,26384,EMONEY
T0000019057,M0000118,2021-06-01,S009,FOOD,5,4550,DEBIT
T0000019058,M0000118,2021-06-01,S050,FOOD,3,4090,CASH
T0000019059,M0000131,2021-06-01,S012,HOME,1,6895,EMONEY
T0000019060,M0000150,2021-06-01,S025,APPAREL,2,46399,CREDIT
T0000019061,M0000197,2021-06-01,S042,ELECTRONICS,1,51090,DEBIT
T0000019062,M0000208,2021-06-01,S024,BOOKS,4,13439,CREDIT
T0000019063,M0000247,2021-06-01,S003,BOOKS,5,2134,EMONEY
T0000019064,M0000268,2021-06-01,S039,FOOD,5,1873,CASH
T0000019065,M0000128,2021-06-02,S006,FOOD,3,4529,CREDIT
T0000019066,M0000154,2021-06-02,S010,FOOD,6,2324,EMONEY
T0000019067,M0000173,2021-06-02,S004,ELECTRONICS,1,12454,CREDIT
T0000019068,M0000293,2021-06-02,S042,FOOD,4,2725,EMONEY
T0000019069,M0000006,2021-06-03,S019,FOOD,7,3046,DEBIT
T0000019070,M0000021,2021-06-03,S043,APPAREL,1,5461,DEBIT
T0000019071,M0000050,2021-06-03,S021,DAILY,3,14830,CASH
T0000019072,M0000120,2021-06-03,S039,FOOD,4,3815,EMONEY
T0000019073,M0000121,2021-06-03,S016,FOOD,3,561,CREDIT
T0000019074,M0000134,2021-06-03,S037,DAILY,2,4352,CASH
T0000019075,M0000165,2021-06-03,S037,DAILY,2,6144,EMONEY
T0000019076,M0000174,2021-06-03,S046,DAILY,1,1096,CREDIT
T0000019077,M0000227,2021-06-03,S039,FOOD,2,7691,DEBIT
T0000019078,M0000234,2021-06-03,S015,FOOD,3,3655,EMONEY
T0000019079,M0000250,2021-06-03,S035,HOME,3,6996,CREDIT
T0000019080,M0000259,2021-06-03,S034,DAILY,1,1853,CREDIT
T0000019081,M0000263,2021-06-03,S025,FOOD,3,6417,POINT
T0000019082,M0000275,2021-06-03,S045,APPAREL,1,20269,CREDIT
T0000019083,M0000298,2021-06-03,S022,DAILY,6,3011,CREDIT
T0000019084,M0000299,2021-06-03,S016,FOOD,2,2637,EMONEY
T0000019085,M0000024,2021-06-04,S045,BOOKS,1,23579,CASH
T0000019086,M0000148,2021-06-04,S050,ELECTRONICS,1,5610,CREDIT
T0000019087,M0000233,2021-06-04,S017,APPAREL,1,19677,CASH
T0000019088,M0000280,2021-06-04,S007,HOME,3,78123,DEBIT
T0000019089,M0000285,2021-06-04,S020,APPAREL,2,1156,EMONEY
T0000019090,M0000006,2021-06-05,S048,DAILY,1,4927,CREDIT
T0000019091,M0000053,2021-06-05,S043,FOOD,2,302,CREDIT
T0000019092,M0000096,2021-06-05,S048,FOOD,4,4381,CASH
T0000019093,M0000122,2021-06-05,S035,FOOD,2,453,DEBIT
T0000019094,M0000135,2021-06-05,S007,ELECTRONICS,1,3632,CASH
T0000019095,M0000148,2021-06-05,S027,DAILY,2,840,CREDIT
T0000019096,M0000165,2021-06-05,S012,BOOKS,2,7620,CREDIT
T0000019097,M0000206,2021-06-05,S028,DAILY,2,3625,DEBIT
T0000019098,M0000217,2021-06-05,S039,APPAREL,3,8426,EMONEY
T0000019099,M0000227,2021-06-05,S039,ELECTRONICS,1,10028,EMONEY
T0000019100,M0000243,2021-06-05,S043,FOOD,6,420,CASH
T0000019101,M0000246,2021-06-05,S028,APPAREL,1,15545,CREDIT
T0000019102,M0000257,2021-06-05,S049,ELECTRONICS,1,87144,DEBIT
T0000019103,M0000266,2021-06-05,S028,FOOD,4,1668,DEBIT
T0000019104,M0000275,2021-06-05,S040,BOOKS,2,1112,EMONEY
T0000019105,M0000031,2021-06-06,S026,APPAREL,2,8676,CREDIT
T0000019106,M0000034,2021-06-06,S013,FOOD,3,6671,EMONEY
T0000019107,M0000059,2021-06-06,S041,ELECTRONICS,1,46718,CREDIT
T0000019108,M0000131,2021-06-06,S006,ELECTRONICS,1,49339,CREDIT
T0000019109,M0000132,2021-06-06,S017,DAILY,3,6606,EMONEY
T0000019110,M0000157,2021-06-06,S033,DAILY,1,9545,CREDIT
T0000019111,M0000175,2021-06-06,S009,BOOKS,3,1095,EMONEY
T0000019112,M0000176,2021-06-06,S016,HOME,1,8421,CREDIT
T0000019113,M0000204,2021-06-06,S029,DAILY,1,5544,CREDIT
T0000019114,M0000223,2021-06-06,S024,HOME,2,21861,DEBIT
T0000019115,M0000257,2021-06-06,S020,ELECTRONICS,1,153847,CREDIT
T0000019116,M0000257,2021-06-06,S037,FOOD,3,12913,POINT
T0000019117,M0000058,2021-06-07,S031,APPAREL,2,3087,EMONEY
T0000019118,M0000079,2021-06-07,S003,FOOD,4,428,CASH
T0000019119,M0000096,2021-06-07,S007,APPAREL,2,27648,CREDIT
T0000019120,M0000108,2021-06-07,S020,FOOD,5,9451,EMONEY
T0000019121,M0000157,2021-06-07,S032,APPAREL,1,4411,CREDIT
T0000019122,M0000202,2021-06-07,S021,FOOD,3,3826,EMONEY
T0000019123,M0000035,2021-06-08,S028,BOOKS,1,4857,DEBIT
T0000019124,M0000038,2021-06-08,S005,DAILY,2,2455,EMONEY
T0000019125,M0000118,2021-06-08,S047,DAILY,3,6106,CREDIT
