enrollment_id,student_id,course_code,academic_year,final_grade,attendance_rate
E0000021078,S20220013,C0071,2023,D,66.2
E0000021079,S20220013,C0123,2023,S,90.5
E0000021080,S20220013,C0128,2023,D,73.9
E0000021081,S20220013,C0138,2023,B,85.1
E0000021082,S20220013,C0150,2023,D,51.3
E0000021083,S20220013,C0019,2024,C,54.3
E0000021084,S20220013,C0031,2024,D,48.5
E0000021085,S20220013,C0086,2024,A,89.1
E0000021086,S20220013,C0091,2024,D,75.6
E0000021087,S20220013,C0103,2024,F,47.3
E0000021088,S20220013,C0125,2024,B,86.8
E0000021089,S20220013,C0146,2024,B,79.8
E0000021090,S20220013,C0163,2024,C,87.7
E0000021091,S20220013,C0180,2024,B,68.9
E0000021092,S20220013,C0192,2024,D,73.1
E0000021093,S20220013,C0009,2025,D,51.3
E0000021094,S20220013,C0031,2025,S,97.8
E0000021095,S20220013,C0042,2025,A,86.8
E0000021096,S20220013,C0047,2025,C,63.1
E0000021097,S20220013,C0086,2025,C,70.5
E0000021098,S20220013,C0104,2025,D,57.4
E0000021099,S20220013,C0125,2025,A,83.8
E0000021100,S20220013,C0187,2025,A,89.1
E0000021101,S20220013,C0190,2025,B,75.8
E0000021102,S20220013,C0199,2025,W,28.5
E0000021103,S20220014,C0042,2022,C,73.2
E0000021104,S20220014,C0065,2022,F,10.8
E0000021105,S20220014,C0070,2022,C,53.1
E0000021106,S20220014,C0073,2022,A,91.5
E0000021107,S20220014,C0082,2022,S,98.6
E0000021108,S20220014,C0101,2022,D,52.0
E0000021109,S20220014,C0120,2022,S,97.0
E0000021110,S20220014,C0121,2022,D,47.2
E0000021111,S20220014,C0145,2022,F,49.3
E0000021112,S20220014,C0174,2022,C,70.4
E0000021113,S20220014,C0193,2022,W,13.9
E0000021114,S20220014,C0015,2023,S,99.6
E0000021115,S20220014,C0048,2023,C,68.6
E0000021116,S20220014,C0083,2023,B,75.3
E0000021117,S20220014,C0084,2023,F,20.2
E0000021118,S20220014,C0098,2023,C,72.9
E0000021119,S20220014,C0120,2023,D,46.3
E0000021120,S20220014,C0121,2023,B,84.0
E0000021121,S20220014,C0135,2023,B,86.3
E0000021122,S20220014,C0160,2023,D,59.9
E0000021123,S20220014,C0173,2023,C,64.1
E0000021124,S20220014,C0042,2024,C,66.7
E0000021125,S20220014,C0054,2024,C,86.6
E0000021126,S20220014,C0055,2024,C,70.1
E0000021127,S20220014,C0065,2024,B,71.6
E0000021128,S20220014,C0070,2024,D,59.2
E0000021129,S20220014,C0072,2024,A,90.4
E0000021130,S20220014,C0124,2024,B,66.0
E0000021131,S20220014,C0149,2024,C,79.3
E0000021132,S20220014,C0190,2024,C,76.3
E0000021133,S20220014,C0050,2025,C,69.3
E0000021134,S20220014,C0081,2025,D,77.2
E0000021135,S20220014,C0084,2025,C,76.3
E0000021136,S20220014,C0093,2025,A,81.3
E0000021137,S20220014,C0124,2025,B,87.0
E0000021138,S20220014,C0125,2025,S,95.4
E0000021139,S20220014,C0135,2025,S,91.2
E0000021140,S20220014,C0185,2025,C,67.9
E0000021141,S20220014,C0197,2025,B,89.2
E0000021142,S20220015,C0005,2022,D,73.1
E0000021143,S20220015,C0006,2022,B,72.9
E0000021144,S20220015,C0009,2022,A,89.6
E0000021145,S20220015,C0022,2022,A,88.4
E0000021146,S20220015,C0073,2022,F,42.4
E0000021147,S20220015,C0100,2022,B,86.8
E0000021148,S20220015,C0101,2022,D,63.8
E0000021149,S20220015,C0150,2022,W,19.7
E0000021150,S20220015,C0154,2022,A,84.1
E0000021151,S20220015,C0161,2022,B,86.6
E0000021152,S20220015,C0001,2023,S,98.3
E0000021153,S20220015,C0029,2023,B,70.6
E0000021154,S20220015,C0044,2023,A,80.5
E0000021155,S20220015,C0063,2023,C,71.7
E0000021156,S20220015,C0077,2023,A,96.3
E0000021157,S20220015,C0112,2023,C,70.9
E0000021158,S20220015,C0130,2023,A,80.3
E0000021159,S20220015,C0138,2023,A,96.4
E0000021160,S20220015,C0147,2023,D,79.9
E0000021161,S20220015,C0154,2023,C,64.5
E0000021162,S20220015,C0165,2023,C,66.9
E0000021163,S20220015,C0008,2024,C,68.2
E0000021164,S20220015,C0022,2024,A,88.1
E0000021165,S20220015,C0029,2024,A,95.2
E0000021166,S20220015,C0039,2024,C,78.6
E0000021167,S20220015,C0049,2024,W,20.4
E0000021168,S20220015,C0055,2024,C,67.9
E0000021169,S20220015,C0115,2024,C,82.1
E0000021170,S20220015,C0130,2024,D,69.2
E0000021171,S20220015,C0136,2024,C,74.7
E0000021172,S20220015,C0137,2024,A,83.9
E0000021173,S20220015,C0146,2024,W,22.0
E0000021174,S20220015,C0187,2024,F,45.5
E0000021175,S20220015,C0188,2024,C,78.1
E0000021176,S20220015,C0189,2024,C,77.4
E0000021177,S20220015,C0013,2025,F,40.9
E0000021178,S20220015,C0035,2025,F,39.5
E0000021179,S20220015,C0051,2025,D,78.6
E0000021180,S20220015,C0054,2025,B,71.7
E0000021181,S20220015,C0112,2025,C,86.7
E0000021182,S20220015,C0171,2025,B,75.5
E0000021183,S20220015,C0189,2025,B,77.0
E0000021184,S20220016,C0077,2022,F,40.8
E0000021185,S20220016,C0084,2022,A,99.9
E0000021186,S20220016,C0090,2022,W,5.6
E0000021187,S20220016,C0116,2022,A,92.7
E0000021188,S20220016,C0152,2022,A,93.5
E0000021189,S20220016,C0182,2022,C,75.4
E0000021190,S20220016,C0183,2022,D,45.7
E0000021191,S20220016,C0039,2023,C,70.7
E0000021192,S20220016,C0048,2023,S,97.4
E0000021193,S20220016,C0116,2023,B,60.4
E0000021194,S20220016,C0122,2023,A,83.5
E0000021195,S20220016,C0128,2023,F,40.0
E0000021196,S20220016,C0132,2023,S,92.8
E0000021197,S20220016,C0147,2023,B,84.6
E0000021198,S20220016,C0148,2023,S,92.8
E0000021199,S20220016,C0172,2023,B,83.9
E0000021200,S20220016,C0187,2023,A,89.2
E0000021201,S20220016,C0024,2024,A,86.7
E0000021202,S20220016,C0035,2024,A,99.1
E0000021203,S20220016,C0038,2024,B,72.5
E0000021204,S20220016,C0091,2024,A,88.7
E0000021205,S20220016,C0112,2024,D,70.6
E0000021206,S20220016,C0130,2024,B,81.7
E0000021207,S20220016,C0135,2024,B,66.9
E0000021208,S20220016,C0142,2024,B,70.1
E0000021209,S20220016,C0143,2024,A,83.2
E0000021210,S20220016,C0150,2024,C,67.3
E0000021211,S20220016,C0155,2024,A,84.6
E0000021212,S20220016,C0025,2025,F,49.7
E0000021213,S20220016,C0031,2025,A,83.0
E0000021214,S20220016,C0056,2025,A,81.9
E0000021215,S20220016,C0063,2025,B,78.4
E0000021216,S20220016,C0187,2025,A,81.0
E0000021217,S20220016,C0191,2025,B,81.4
E0000021218,S20220016,C0198,2025,C,56.6
E0000021219,S20220017,C0009,2022,C,71.1
E0000021220,S20220017,C0026,2022,B,73.3
E0000021221,S20220017,C0098,2022,D,77.7
E0000021222,S20220017,C0128,2022,A,81.8
E0000021223,S20220017,C0138,2022,B,71.1
E0000021224,S20220017,C0152,2022,D,57.5
E0000021225,S20220017,C0027,2023,B,72.2
E0000021226,S20220017,C0029,2023,C,71.3
E0000021227,S20220017,C0035,2023,C,86.8
E0000021228,S20220017,C0063,2023,S,94.9
E0000021229,S20220017,C0079,2023,C,77.2
E0000021230,S20220017,C0085,2023,A,81.2
E0000021231,S20220017,C0159,2023,B,77.8
E0000021232,S20220017,C0175,2023,D,79.3
E0000021233,S20220017,C0192,2023,D,58.9
E0000021234,S20220017,C0018,2024,S,90.5
E0000021235,S20220017,C0054,2024,C,74.1
E0000021236,S20220017,C0081,2024,D,48.0
E0000021237,S20220017,C0087,2024,B,93.6
E0000021238,S20220017,C0125,2024,A,89.6
E0000021239,S20220017,C0145,2024,D,50.2
E0000021240,S20220017,C0167,2024,B,72.7
E0000021241,S20220017,C0021,2025,D,67.6
E0000021242,S20220017,C0022,2025,W,3.9
E0000021243,S20220017,C0038,2025,B,64.6
E0000021244,S20220017,C0046,2025,B,73.8
E0000021245,S20220017,C0054,2025,A,98.1
E0000021246,S20220017,C0075,2025,C,72.9
E0000021247,S20220017,C0103,2025,S,91.3
E0000021248,S20220017,C0115,2025,F,31.2
E0000021249,S20220017,C0131,2025,F,4.7
E0000021250,S20220017,C0149,2025,D,68.5
E0000021251,S20220017,C0156,2025,B,76.8
E0000021252,S20220017,C0165,2025,D,55.4
E0000021253,S20220017,C0172,2025,A,95.2
E0000021254,S20220018,C0023,2022,A,90.9
E0000021255,S20220018,C0024,2022,D,70.2
E0000021256,S20220018,C0047,2022,S,96.7
E0000021257,S20220018,C0109,2022,B,68.2
E0000021258,S20220018,C0128,2022,D,68.6
E0000021259,S20220018,C0130,2022,C,85.5
E0000021260,S20220018,C0152,2022,D,53.4
E0000021261,S20220018,C0155,2022,B,98.5
E0000021262,S20220018,C0160,2022,S,91.2
E0000021263,S20220018,C0028,2023,C,89.2
E0000021264,S20220018,C0039,2023,A,83.3
E0000021265,S20220018,C0062,2023,A,88.1
E0000021266,S20220018,C0073,2023,A,91.4
E0000021267,S20220018,C0082,2023,A,93.8
E0000021268,S20220018,C0099,2023,C,85.5
E0000021269,S20220018,C0100,2023,B,76.3
E0000021270,S20220018,C0109,2023,C,70.9
E0000021271,S20220018,C0110,2023,C,61.1
E0000021272,S20220018,C0114,2023,W,25.4
E0000021273,S20220018,C0126,2023,D,53.6
E0000021274,S20220018,C0172,2023,B,88.3
E0000021275,S20220018,C0174,2023,S,96.6
E0000021276,S20220018,C0184,2023,B,71.6
E0000021277,S20220018,C0028,2024,C,75.6
E0000021278,S20220018,C0072,2024,A,89.9
E0000021279,S20220018,C0087,2024,C,67.2
E0000021280,S20220018,C0169,2024,S,96.0
E0000021281,S20220018,C0183,2024,W,4.1
E0000021282,S20220018,C0186,2024,C,72.1
E0000021283,S20220018,C0031,2025,B,95.9
E0000021284,S20220018,C0032,2025,B,76.8
E0000021285,S20220018,C0035,2025,D,67.4
E0000021286,S20220018,C0050,2025,C,68.7
E0000021287,S20220018,C0051,2025,C,74.3
E0000021288,S20220018,C0067,2025,D,52.8
E0000021289,S20220018,C0071,2025,C,66.2
E0000021290,S20220018,C0101,2025,B,79.8
E0000021291,S20220018,C0105,2025,C,76.8
E0000021292,S20220018,C0117,2025,C,72.8
E0000021293,S20220018,C0143,2025,D,67.2
E0000021294,S20220018,C0144,2025,D,53.8
E0000021295,S20220018,C0162,2025,C,86.3
E0000021296,S20220018,C0183,2025,D,51.9
E0000021297,S20220018,C0198,2025,D,78.4
E0000021298,S20220019,C0007,2022,B,81.5
E0000021299,S20220019,C0021,2022,A,83.0
E0000021300,S20220019,C0042,2022,S,94.3
E0000021301,S20220019,C0067,2022,F,40.4
E0000021302,S20220019,C0069,2022,A,80.8
E0000021303,S20220019,C0130,2022,S,97.6
E0000021304,S20220019,C0132,2022,A,88.8
E0000021305,S20220019,C0166,2022,C,67.8
E0000021306,S20220019,C0189,2022,F,30.7
E0000021307,S20220019,C0194,2022,B,79.8
E0000021308,S20220019,C0021,2023,W,26.1
E0000021309,S20220019,C0029,2023,D,57.8
E0000021310,S20220019,C0048,2023,S,95.2
E0000021311,S20220019,C0065,2023,A,85.9
E0000021312,S20220019,C0082,2023,F,32.1
E0000021313,S20220019,C0128,2023,A,90.1
E0000021314,S20220019,C0130,2023,F,39.5
E0000021315,S20220019,C0132,2023,S,92.5
E0000021316,S20220019,C0165,2023,S,92.1
E0000021317,S20220019,C0166,2023,F,11.6
E0000021318,S20220019,C0184,2023,C,76.6
E0000021319,S20220019,C0192,2023,C,53.8
E0000021320,S20220019,C0195,2023,B,83.0
E0000021321,S20220019,C0197,2023,A,81.3
E0000021322,S20220019,C0004,2024,C,87.4
E0000021323,S20220019,C0008,2024,C,58.6
E0000021324,S20220019,C0009,2024,C,57.6
E0000021325,S20220019,C0013,2024,W,26.0
E0000021326,S20220019,C0017,2024,C,72.5
E0000021327,S20220019,C0029,2024,S,99.2
E0000021328,S20220019,C0055,2024,C,71.7
E0000021329,S20220019,C0086,2024,A,86.6
E0000021330,S20220019,C0102,2024,A,81.8
E0000021331,S20220019,C0113,2024,B,81.3
E0000021332,S20220019,C0127,2024,W,10.4
E0000021333,S20220019,C0142,2024,A,81.4
E0000021334,S20220019,C0166,2024,W,18.0
E0000021335,S20220019,C0171,2024,B,72.0
E0000021336,S20220019,C0028,2025,A,83.5
E0000021337,S20220019,C0050,2025,B,84.5
E0000021338,S20220019,C0112,2025,F,47.8
E0000021339,S20220019,C0139,2025,S,97.0
E0000021340,S20220019,C0152,2025,B,86.4
E0000021341,S20220019,C0162,2025,S,98.5
E0000021342,S20220019,C0187,2025,S,99.3
E0000021343,S20220019,C0200,2025,W,22.6
E0000021344,S20220020,C0006,2022,B,67.8
E0000021345,S20220020,C0017,2022,W,29.6
E0000021346,S20220020,C0046,2022,C,79.2
E0000021347,S20220020,C0048,2022,D,59.2
E0000021348,S20220020,C0052,2022,B,72.4
E0000021349,S20220020,C0071,2022,C,71.1
E0000021350,S20220020,C0082,2022,S,92.8
E0000021351,S20220020,C0093,2022,S,96.9
E0000021352,S20220020,C0108,2022,B,70.2
E0000021353,S20220020,C0119,2022,A,85.3
E0000021354,S20220020,C0121,2022,A,89.7
E0000021355,S20220020,C0166,2022,C,60.6
E0000021356,S20220020,C0181,2022,A,89.7
E0000021357,S20220020,C0002,2023,W,14.5
E0000021358,S20220020,C0018,2023,C,66.4
E0000021359,S20220020,C0058,2023,D,66.9
E0000021360,S20220020,C0070,2023,B,84.5
E0000021361,S20220020,C0100,2023,B,94.1
E0000021362,S20220020,C0163,2023,C,83.9
E0000021363,S20220020,C0170,2023,D,64.6
E0000021364,S20220020,C0185,2023,A,87.8
E0000021365,S20220020,C0022,2024,S,96.0
E0000021366,S20220020,C0085,2024,F,41.4
E0000021367,S20220020,C0101,2024,D,56.1
E0000021368,S20220020,C0115,2024,S,95.4
E0000021369,S20220020,C0120,2024,F,43.4
E0000021370,S20220020,C0154,2024,A,91.0
E0000021371,S20220020,C0157,2024,S,92.9
E0000021372,S20220020,C0167,2024,B,93.9
E0000021373,S20220020,C0175,2024,B,88.2
E0000021374,S20220020,C0183,2024,A,88.1
E0000021375,S20220020,C0011,2025,D,60.0
E0000021376,S20220020,C0019,2025,B,87.5
E0000021377,S20220020,C0054,2025,B,72.5
E0000021378,S20220020,C0098,2025,B,69.1
E0000021379,S20220020,C0104,2025,D,55.4
E0000021380,S20220020,C0124,2025,W,26.2
E0000021381,S20220020,C0133,2025,F,31.5
E0000021382,S20220020,C0149,2025,A,86.3
E0000021383,S20220020,C0166,2025,A,85.4
E0000021384,S20220021,C0029,2022,A,85.7
E0000021385,S20220021,C0045,2022,B,63.5
E0000021386,S20220021,C0048,2022,A,95.7
E0000021387,S20220021,C0097,2022,B,76.2
E0000021388,S20220021,C0111,2022,S,95.4
E0000021389,S20220021,C0121,2022,A,96.3
E0000021390,S20220021,C0165,2022,A,85.4
E0000021391,S20220021,C0173,2022,A,87.9
E0000021392,S20220021,C0007,2023,B,98.3
E0000021393,S20220021,C0009,2023,D,73.1
E0000021394,S20220021,C0060,2023,C,64.7
E0000021395,S20220021,C0083,2023,A,89.5
E0000021396,S20220021,C0097,2023,D,60.2
E0000021397,S20220021,C0104,2023,C,87.6
E0000021398,S20220021,C0116,2023,B,60.7
E0000021399,S20220021,C0123,2023,B,70.8
E0000021400,S20220021,C0124,2023,C,71.0
E0000021401,S20220021,C0126,2023,A,89.6
E0000021402,S20220021,C0160,2023,C,57.2
E0000021403,S20220021,C0166,2023,D,55.8
E0000021404,S20220021,C0190,2023,F,30.9
E0000021405,S20220021,C0009,2024,B,81.4
E0000021406,S20220021,C0025,2024,F,47.2
E0000021407,S20220021,C0032,2024,D,55.4
E0000021408,S20220021,C0043,2024,C,73.7
E0000021409,S20220021,C0045,2024,C,81.2
E0000021410,S20220021,C0051,2024,A,86.5
E0000021411,S20220021,C0066,2024,A,96.9
E0000021412,S20220021,C0072,2024,B,62.6
E0000021413,S20220021,C0076,2024,A,87.8
E0000021414,S20220021,C0108,2024,B,76.0
E0000021415,S20220021,C0123,2024,B,76.4
E0000021416,S20220021,C0127,2024,B,61.0
E0000021417,S20220021,C0131,2024,B,88.6
E0000021418,S20220021,C0145,2024,D,63.4
E0000021419,S20220021,C0160,2024,D,65.7
E0000021420,S20220021,C0168,2024,D,58.3
E0000021421,S20220021,C0189,2024,S,93.4
E0000021422,S20220021,C0196,2024,B,85.9
E0000021423,S20220021,C0009,2025,A,93.0
E0000021424,S20220021,C0012,2025,A,84.2
E0000021425,S20220021,C0045,2025,C,75.4
E0000021426,S20220021,C0053,2025,B,84.2
E0000021427,S20220021,C0080,2025,D,71.6
E0000021428,S20220021,C0097,2025,B,73.3
E0000021429,S20220021,C0116,2025,C,74.8
E0000021430,S20220021,C0169,2025,B,87.2
E0000021431,S20220021,C0180,2025,C,51.7
E0000021432,S20220022,C0026,2022,C,66.8
E0000021433,S20220022,C0070,2022,D,47.7
E0000021434,S20220022,C0071,2022,D,51.6
E0000021435,S20220022,C0108,2022,A,85.8
E0000021436,S20220022,C0120,2022,D,62.8
E0000021437,S20220022,C0138,2022,B,79.8
E0000021438,S20220022,C0139,2022,S,92.8
E0000021439,S20220022,C0147,2022,C,62.0
E0000021440,S20220022,C0154,2022,C,61.1
E0000021441,S20220022,C0161,2022,S,94.0
E0000021442,S20220022,C0007,2023,S,92.5
E0000021443,S20220022,C0019,2023,S,98.4
E0000021444,S20220022,C0065,2023,B,88.7
E0000021445,S20220022,C0066,2023,F,40.2
E0000021446,S20220022,C0114,2023,F,46.7
E0000021447,S20220022,C0130,2023,D,70.7
E0000021448,S20220022,C0134,2023,W,26.7
E0000021449,S20220022,C0148,2023,B,63.1
E0000021450,S20220022,C0155,2023,A,88.7
E0000021451,S20220022,C0167,2023,S,95.9
E0000021452,S20220022,C0168,2023,B,77.3
E0000021453,S20220022,C0181,2023,D,58.3
E0000021454,S20220022,C0183,2023,C,75.6
E0000021455,S20220022,C0193,2023,D,64.3
E0000021456,S20220022,C0014,2024,A,88.0
E0000021457,S20220022,C0031,2024,S,97.1
E0000021458,S20220022,C0032,2024,S,97.9
E0000021459,S20220022,C0036,2024,W,1.3
E0000021460,S20220022,C0041,2024,C,71.6
E0000021461,S20220022,C0042,2024,C,85.9
E0000021462,S20220022,C0051,2024,B,76.6
E0000021463,S20220022,C0065,2024,A,94.4
E0000021464,S20220022,C0145,2024,A,81.0
E0000021465,S20220022,C0150,2024,C,51.4
E0000021466,S20220022,C0176,2024,A,91.0
E0000021467,S20220022,C0003,2025,C,79.9
E0000021468,S20220022,C0011,2025,C,74.4
E0000021469,S20220022,C0018,2025,B,87.7
E0000021470,S20220022,C0031,2025,B,72.1
E0000021471,S20220022,C0034,2025,B,67.9
E0000021472,S20220022,C0051,2025,B,86.3
E0000021473,S20220022,C0065,2025,A,91.3
E0000021474,S20220022,C0073,2025,B,60.5
E0000021475,S20220022,C0125,2025,A,83.5
E0000021476,S20220022,C0135,2025,C,64.5
E0000021477,S20220022,C0149,2025,C,77.1
E0000021478,S20220022,C0160,2025,D,49.5
E0000021479,S20220022,C0167,2025,B,84.1
E0000021480,S20220022,C0173,2025,D,57.2
E0000021481,S20220022,C0178,2025,D,57.5
E0000021482,S20220022,C0196,2025,F,41.3
E0000021483,S20220023,C0006,2022,A,88.9
E0000021484,S20220023,C0021,2022,D,79.7
E0000021485,S20220023,C0023,2022,A,94.9
E0000021486,S20220023,C0066,2022,C,74.1
E0000021487,S20220023,C0097,2022,C,70.3
E0000021488,S20220023,C0130,2022,S,95.0
E0000021489,S20220023,C0137,2022,A,89.0
E0000021490,S20220023,C0138,2022,B,71.7
E0000021491,S20220023,C0139,2022,C,66.4
E0000021492,S20220023,C0147,2022,A,81.9
E0000021493,S20220023,C0163,2022,C,77.1
E0000021494,S20220023,C0169,2022,B,89.5
E0000021495,S20220023,C0182,2022,S,91.4
E0000021496,S20220023,C0186,2022,F,3.4
E0000021497,S20220023,C0193,2022,A,83.9
E0000021498,S20220023,C0194,2022,C,87.2
E0000021499,S20220023,C0197,2022,C,70.4
E0000021500,S20220023,C0009,2023,C,64.5
E0000021501,S20220023,C0029,2023,C,76.8
E0000021502,S20220023,C0048,2023,A,85.9
E0000021503,S20220023,C0082,2023,B,82.6
E0000021504,S20220023,C0114,2023,A,88.6
E0000021505,S20220023,C0150,2023,B,74.6
E0000021506,S20220023,C0164,2023,C,69.3
E0000021507,S20220023,C0171,2023,D,74.6
E0000021508,S20220023,C0001,2024,A,85.9
E0000021509,S20220023,C0038,2024,S,99.0
E0000021510,S20220023,C0078,2024,S,99.0
E0000021511,S20220023,C0087,2024,B,63.8
E0000021512,S20220023,C0117,2024,A,92.0
E0000021513,S20220023,C0165,2024,B,67.8
E0000021514,S20220023,C0189,2024,C,69.5
E0000021515,S20220023,C0190,2024,C,60.4
E0000021516,S20220023,C0001,2025,D,51.3
E0000021517,S20220023,C0012,2025,A,81.8
E0000021518,S20220023,C0016,2025,B,80.3
E0000021519,S20220023,C0031,2025,S,94.1
E0000021520,S20220023,C0043,2025,C,75.8
E0000021521,S20220023,C0125,2025,F,42.9
E0000021522,S20220023,C0128,2025,S,97.3
E0000021523,S20220023,C0143,2025,B,65.2
E0000021524,S20220023,C0163,2025,S,90.3
E0000021525,S20220023,C0181,2025,A,88.2
E0000021526,S20220023,C0190,2025,D,53.6
E0000021527,S20220024,C0021,2022,C,84.9
E0000021528,S20220024,C0022,2022,D,53.7
E0000021529,S20220024,C0032,2022,C,75.0
E0000021530,S20220024,C0060,2022,B,63.4
E0000021531,S20220024,C0131,2022,S,91.2
E0000021532,S20220024,C0133,2022,C,57.6
E0000021533,S20220024,C0167,2022,D,57.4
E0000021534,S20220024,C0014,2023,A,80.3
E0000021535,S20220024,C0151,2023,S,99.7
E0000021536,S20220024,C0157,2023,B,85.4
E0000021537,S20220024,C0185,2023,C,67.4
E0000021538,S20220024,C0008,2024,A,91.6
E0000021539,S20220024,C0012,2024,B,75.9
E0000021540,S20220024,C0033,2024,B,78.3
E0000021541,S20220024,C0039,2024,S,97.6
E0000021542,S20220024,C0055,2024,C,67.3
E0000021543,S20220024,C0094,2024,A,85.0
E0000021544,S20220024,C0123,2024,B,64.7
E0000021545,S20220024,C0149,2024,C,51.3
E0000021546,S20220024,C0164,2024,D,68.8
E0000021547,S20220024,C0189,2024,B,78.3
E0000021548,S20220024,C0191,2024,W,12.3
E0000021549,S20220024,C0194,2024,B,87.2
E0000021550,S20220024,C0037,2025,C,67.7
E0000021551,S20220024,C0050,2025,D,66.3
E0000021552,S20220024,C0056,2025,B,74.1
E0000021553,S20220024,C0058,2025,B,85.1
E0000021554,S20220024,C0063,2025,B,68.3
E0000021555,S20220024,C0109,2025,D,54.4
E0000021556,S20220024,C0114,2025,C,77.5
E0000021557,S20220024,C0115,2025,B,74.4
E0000021558,S20220024,C0116,2025,C,59.0
E0000021559,S20220024,C0118,2025,W,11.4
E0000021560,S20220024,C0131,2025,B,71.3
E0000021561,S20220024,C0145,2025,A,82.6
E0000021562,S20220024,C0193,2025,B,80.0
E0000021563,S20220025,C0019,2022,F,31.5
E0000021564,S20220025,C0048,2022,A,94.5
E0000021565,S20220025,C0056,2022,B,77.7
E0000021566,S20220025,C0114,2022,C,60.8
E0000021567,S20220025,C0157,2022,D,73.9
E0000021568,S20220025,C0173,2022,B,65.9
E0000021569,S20220025,C0194,2022,C,65.7
E0000021570,S20220025,C0009,2023,F,48.0
E0000021571,S20220025,C0033,2023,B,66.8
E0000021572,S20220025,C0114,2023,W,9.3
E0000021573,S20220025,C0115,2023,D,66.2
E0000021574,S20220025,C0143,2023,C,71.2
E0000021575,S20220025,C0150,2023,A,93.8
E0000021576,S20220025,C0155,2023,B,70.0
E0000021577,S20220025,C0183,2023,S,95.9
E0000021578,S20220025,C0195,2023,C,78.8
E0000021579,S20220025,C0002,2024,C,56.9
E0000021580,S20220025,C0007,2024,A,94.1
E0000021581,S20220025,C0009,2024,A,86.4
E0000021582,S20220025,C0013,2024,C,75.6
E0000021583,S20220025,C0016,2024,B,85.2
E0000021584,S20220025,C0066,2024,C,74.9
E0000021585,S20220025,C0093,2024,A,89.3
E0000021586,S20220025,C0162,2024,F,48.9
E0000021587,S20220025,C0165,2024,W,22.6
E0000021588,S20220025,C0178,2024,A,99.3
E0000021589,S20220025,C0185,2024,A,86.6
E0000021590,S20220025,C0198,2024,C,77.9
E0000021591,S20220025,C0017,2025,B,86.8
E0000021592,S20220025,C0024,2025,C,60.8
E0000021593,S20220025,C0033,2025,B,66.0
E0000021594,S20220025,C0039,2025,B,83.5
E0000021595,S20220025,C0042,2025,A,80.6
E0000021596,S20220025,C0054,2025,S,94.7
E0000021597,S20220025,C0067,2025,B,89.9
E0000021598,S20220025,C0076,2025,C,87.7
E0000021599,S20220025,C0109,2025,C,70.4
E0000021600,S20220025,C0129,2025,F,46.7
E0000021601,S20220025,C0146,2025,D,58.3
E0000021602,S20220025,C0171,2025,W,22.8
E0000021603,S20220025,C0180,2025,F,40.6
E0000021604,S20220026,C0026,2022,S,96.3
E0000021605,S20220026,C0078,2022,D,79.7
E0000021606,S20220026,C0082,2022,C,78.5
E0000021607,S20220026,C0083,2022,D,53.9
E0000021608,S20220026,C0133,2022,B,61.5
E0000021609,S20220026,C0139,2022,B,63.0
E0000021610,S20220026,C0169,2022,C,81.9
E0000021611,S20220026,C0174,2022,W,11.0
E0000021612,S20220026,C0004,2023,W,28.6
E0000021613,S20220026,C0005,2023,C,58.6
E0000021614,S20220026,C0024,2023,B,74.1
E0000021615,S20220026,C0029,2023,A,83.0
E0000021616,S20220026,C0039,2023,C,76.2
E0000021617,S20220026,C0064,2023,C,63.4
E0000021618,S20220026,C0093,2023,B,74.9
E0000021619,S20220026,C0108,2023,B,69.4
E0000021620,S20220026,C0121,2023,A,98.3
E0000021621,S20220026,C0123,2023,C,79.3
